UnderwritingID,QuoteID,UnderwriterID,UnderwritingDate,RiskScore,Premium,PremiumRange,UnderwritingDecision,IndiaEligibleFlag,ReferredToAustraliaFlag,ReferralReasonID,AustralianUnderwriterDecision,ReferralTurnaroundHours,UnderwritingTurnaroundHours,QSTBDate,FinalPremium,QuoteValidityDays,CommunicationStatus
UW009832,Q003435,E0040,2024-08-19,64.6,9239.39,"$5,000-$9,999",Approved,False,True,REF11,Approved with Conditions,44.64,8.52,2024-08-21,9239.39,21.0,Sent
UW009833,Q000589,E0046,2024-06-24,47.7,1889.9,"$1,000-$2,499",Approved,True,False,,,,14.92,2024-06-24,1889.9,21.0,Acknowledged
UW009834,Q019263,E0002,2025-05-25,37.0,1961.07,"$1,000-$2,499",Approved,True,False,,,,22.73,2025-05-26,1961.07,14.0,Acknowledged
UW009835,Q017744,E0009,2025-04-16,69.1,31885.39,"$25,000-$49,999",Approved,False,True,REF11,Approved,25.95,11.06,2025-04-18,31885.39,30.0,Acknowledged
UW009836,Q031670,E0046,2025-12-27,63.6,5993.69,"$5,000-$9,999",Approved,False,True,REF03,Approved with Conditions,34.13,12.69,2025-12-29,5993.69,30.0,Sent
UW009837,Q029943,E0007,2025-11-10,33.9,2338.47,"$1,000-$2,499",Approved,True,False,,,,16.6,2025-11-11,2338.47,21.0,Sent
UW009838,Q032470,E0024,2026-01-31,73.7,47462.2,"$25,000-$49,999",Approved,False,True,REF12,Approved,71.71,6.05,2026-02-03,47462.2,30.0,Sent
UW009839,Q007217,E0017,2024-11-07,70.1,35520.96,"$25,000-$49,999",Approved,False,True,REF10,Approved,34.9,12.1,2024-11-09,35520.96,30.0,Sent
UW009840,Q031313,E0044,2025-12-22,47.5,10053.61,"$10,000-$24,999",Approved,True,False,,,,6.19,2025-12-22,10053.61,30.0,Sent
UW009841,Q036126,E0017,2026-03-28,58.9,16246.66,"$10,000-$24,999",Approved,True,False,,,,3.66,2026-03-28,16246.66,21.0,Sent
UW009842,Q024267,E0024,2025-09-19,81.5,73307.13,"$50,000+",Approved,False,True,REF06,Approved,35.6,25.22,2025-09-21,73307.13,21.0,Sent
UW009843,Q039695,E0011,2026-04-18,57.6,3161.68,"$2,500-$4,999",Approved,False,True,REF12,Approved with Conditions,20.94,5.16,2026-04-19,3161.68,21.0,Sent
UW009844,Q002687,E0049,2024-08-09,46.8,7260.71,"$5,000-$9,999",Approved,True,False,,,,30.81,2024-08-10,7260.71,14.0,Acknowledged
UW009845,Q026621,E0046,2025-10-27,53.6,3547.12,"$2,500-$4,999",Approved,True,False,,,,4.94,2025-10-27,3547.12,21.0,Sent
UW009846,Q029892,E0011,2025-11-04,58.1,17708.06,"$10,000-$24,999",Approved,True,False,,,,33.64,2025-11-05,17708.06,30.0,No Response
UW009847,Q027615,E0034,2025-10-07,61.1,4312.61,"$2,500-$4,999",Approved,True,False,,,,10.82,2025-10-07,4312.61,21.0,Acknowledged
UW009848,Q023927,E0014,2025-08-10,33.0,1574.61,"$1,000-$2,499",Approved,True,False,,,,17.18,2025-08-10,1574.61,30.0,Acknowledged
UW009849,Q025173,E0049,2025-09-08,38.9,3586.29,"$2,500-$4,999",Approved,True,False,,,,19.9,2025-09-08,3586.29,45.0,Acknowledged
UW009850,Q001741,E0049,2024-07-09,55.7,3500.69,"$2,500-$4,999",Approved,True,False,,,,1.0,2024-07-09,3500.69,30.0,Acknowledged
UW009851,Q027239,E0011,2025-10-04,63.5,17574.68,"$10,000-$24,999",Approved,True,False,,,,12.93,2025-10-04,17574.68,45.0,Acknowledged
UW009852,Q029176,E0011,2025-11-27,37.7,1828.53,"$1,000-$2,499",Approved,True,False,,,,21.58,2025-11-28,1828.53,21.0,Acknowledged
UW009853,Q006310,E0017,2024-10-23,70.1,21342.44,"$10,000-$24,999",Approved,True,False,,,,15.49,2024-10-23,21342.44,21.0,Sent
UW009854,Q013836,E0034,2025-02-14,44.2,1747.11,"$1,000-$2,499",Approved,True,False,,,,30.24,2025-02-15,1747.11,45.0,Sent
UW009855,Q041797,E0017,2026-05-21,57.5,10771.33,"$10,000-$24,999",Approved,False,True,REF11,Approved with Conditions,57.57,11.16,2026-05-24,10771.33,30.0,Sent
UW009856,Q033722,E0049,2026-01-11,61.4,2097.27,"$1,000-$2,499",Approved,True,False,,,,6.38,2026-01-11,2097.27,45.0,Sent
UW009857,Q036205,E0007,2026-03-06,43.0,2321.58,"$1,000-$2,499",Approved,True,False,,,,18.42,2026-03-07,2321.58,30.0,Sent
UW009858,Q024887,E0008,2025-09-22,56.2,2320.37,"$1,000-$2,499",Approved,True,False,,,,9.77,2025-09-23,2320.37,30.0,Sent
UW009859,Q004117,E0049,2024-09-20,67.7,2812.46,"$2,500-$4,999",Approved,True,False,,,,2.99,2024-09-20,2812.46,30.0,Acknowledged
UW009860,Q013730,E0004,2025-02-01,53.6,43836.01,"$25,000-$49,999",Approved,False,True,REF06,Approved,24.85,26.85,2025-02-03,43836.01,45.0,Acknowledged
UW009861,Q007909,E0002,2024-11-04,79.0,17794.74,"$10,000-$24,999",Approved,True,False,,,,12.33,2024-11-05,17794.74,14.0,Sent
UW009862,Q025866,E0040,2025-10-16,69.2,4264.76,"$2,500-$4,999",Approved,True,False,,,,7.54,2025-10-17,4264.76,14.0,Acknowledged
UW009863,Q022782,E0002,2025-08-10,39.0,2398.47,"$1,000-$2,499",Approved,True,False,,,,12.26,2025-08-10,2398.47,30.0,Sent
UW009864,Q007855,E0008,2024-11-10,47.5,2498.94,"$1,000-$2,499",Approved,True,False,,,,27.15,2024-11-12,2498.94,30.0,Sent
UW009865,Q018506,E0047,2025-05-18,56.5,3303.23,"$2,500-$4,999",Approved,False,True,REF07,Approved with Conditions,47.58,10.66,2025-05-20,3303.23,45.0,No Response
UW009866,Q026825,E0011,2025-10-06,69.2,17505.54,"$10,000-$24,999",Approved,True,False,,,,6.82,2025-10-06,17505.54,30.0,Sent
UW009867,Q026777,E0024,2025-10-10,43.0,2394.35,"$1,000-$2,499",Approved,True,False,,,,5.18,2025-10-10,2394.35,21.0,Sent
UW009868,Q017004,E0008,2025-04-24,42.8,1758.09,"$1,000-$2,499",Approved,True,False,,,,8.36,2025-04-24,1758.09,45.0,Acknowledged
UW009869,Q026276,E0034,2025-10-04,55.2,3654.78,"$2,500-$4,999",Approved,True,False,,,,10.71,2025-10-04,3654.78,30.0,Sent
UW009870,Q013280,E0044,2025-02-20,56.0,3619.05,"$2,500-$4,999",Approved,True,False,,,,17.55,2025-02-21,3619.05,45.0,No Response
UW009871,Q004017,E0047,2024-09-10,71.4,41284.48,"$25,000-$49,999",Approved,True,False,,,,3.35,2024-09-10,41284.48,30.0,Acknowledged
UW009872,Q009475,E0040,2024-12-21,56.3,11523.9,"$10,000-$24,999",Approved,True,False,,,,5.49,2024-12-21,11523.9,21.0,Sent
UW009873,Q015495,E0002,2025-03-16,63.7,51678.43,"$50,000+",Approved,False,True,REF06,Approved,20.4,13.52,2025-03-17,51678.43,21.0,Sent
UW009874,Q021421,E0049,2025-07-12,55.6,15252.26,"$10,000-$24,999",Approved,True,False,,,,2.0,2025-07-12,15252.26,30.0,Acknowledged
UW009875,Q007720,E0009,2024-11-12,49.1,2058.15,"$1,000-$2,499",Approved,True,False,,,,5.6,2024-11-12,2058.15,45.0,Sent
UW009876,Q019928,E0008,2025-05-27,70.4,21485.92,"$10,000-$24,999",Approved,False,True,REF12,Approved,35.09,4.31,2025-05-29,21485.92,30.0,Acknowledged
UW009877,Q029670,E0046,2025-11-27,69.2,25979.54,"$25,000-$49,999",Approved,True,False,,,,3.31,2025-11-27,25979.54,14.0,Sent
UW009878,Q002190,E0044,2024-07-30,50.0,2813.28,"$2,500-$4,999",Approved,True,False,,,,7.62,2024-07-30,2813.28,21.0,Sent
UW009879,Q034848,E0046,2026-02-05,41.3,2074.99,"$1,000-$2,499",Approved,True,False,,,,22.46,2026-02-06,2074.99,45.0,Acknowledged
UW009880,Q033031,E0040,2026-01-28,51.0,2358.75,"$1,000-$2,499",Approved,True,False,,,,26.72,2026-01-29,2358.75,21.0,Acknowledged
UW009881,Q000086,E0044,2024-06-05,73.5,75525.14,"$50,000+",Approved,False,True,REF07,Approved,21.64,6.6,2024-06-06,75525.14,14.0,Acknowledged
UW009882,Q027911,E0024,2025-11-25,51.5,10086.66,"$10,000-$24,999",Approved,True,False,,,,8.32,2025-11-25,10086.66,45.0,Acknowledged
UW009883,Q004256,E0040,2024-09-26,80.4,17235.79,"$10,000-$24,999",Approved,False,True,REF01,Approved,34.7,30.25,2024-09-29,17235.79,30.0,Sent
UW009884,Q017443,E0017,2025-04-10,60.2,47225.08,"$25,000-$49,999",Approved,False,True,REF10,Approved,24.19,19.47,2025-04-12,47225.08,21.0,Sent
UW009885,Q041252,E0004,2026-05-27,63.6,2364.44,"$1,000-$2,499",Approved,True,False,,,,22.94,2026-05-27,2364.44,45.0,No Response
UW009886,Q001830,E0011,2024-07-02,57.4,10786.5,"$10,000-$24,999",Approved,True,False,,,,14.21,2024-07-03,10786.5,21.0,Sent
UW009887,Q041833,E0047,2026-05-17,39.2,3256.99,"$2,500-$4,999",Approved,True,False,,,,14.33,2026-05-18,3256.99,14.0,Acknowledged
UW009888,Q039925,E0047,2026-04-21,49.0,2250.66,"$1,000-$2,499",Approved,True,False,,,,17.47,2026-04-22,2250.66,21.0,No Response
UW009889,Q008441,E0011,2024-11-25,66.1,33877.91,"$25,000-$49,999",Approved,False,True,REF04,Approved with Conditions,14.17,4.99,2024-11-26,33877.91,30.0,Acknowledged
UW009890,Q014785,E0004,2025-03-18,72.6,29806.55,"$25,000-$49,999",Approved,True,False,,,,22.19,2025-03-19,29806.55,30.0,Sent
UW009891,Q015243,E0017,2025-03-09,48.7,2212.83,"$1,000-$2,499",Approved,True,False,,,,11.64,2025-03-09,2212.83,14.0,Sent
UW009892,Q005008,E0011,2024-09-03,56.7,1740.22,"$1,000-$2,499",Approved,True,False,,,,9.07,2024-09-04,1740.22,21.0,Acknowledged
UW009893,Q027851,E0048,2025-10-07,42.1,1714.96,"$1,000-$2,499",Approved,True,False,,,,15.66,2025-10-08,1714.96,30.0,Sent
UW009894,Q013685,E0046,2025-02-05,47.1,1483.71,"$1,000-$2,499",Approved,True,False,,,,7.86,2025-02-05,1483.71,30.0,Sent
UW009895,Q022540,E0047,2025-07-25,49.8,11247.11,"$10,000-$24,999",Approved,True,False,,,,10.64,2025-07-25,11247.11,21.0,Sent
UW009896,Q005334,E0040,2024-10-09,41.2,2031.71,"$1,000-$2,499",Approved,True,False,,,,7.71,2024-10-09,2031.71,30.0,Acknowledged
UW009897,Q017007,E0034,2025-04-20,70.3,17394.29,"$10,000-$24,999",Approved,False,True,REF12,Approved,29.45,20.27,2025-04-22,17394.29,30.0,Sent
UW009898,Q011647,E0049,2025-01-08,89.5,28557.28,"$25,000-$49,999",Approved,False,True,REF07,Approved with Conditions,10.14,4.49,2025-01-08,28557.28,14.0,Acknowledged
UW009899,Q003130,E0034,2024-08-20,77.5,22630.87,"$10,000-$24,999",Approved,False,True,REF08,Approved,14.74,19.42,2024-08-21,22630.87,45.0,Acknowledged
UW009900,Q039860,E0040,2026-04-16,62.2,2084.93,"$1,000-$2,499",Approved,True,False,,,,8.26,2026-04-16,2084.93,45.0,Acknowledged
UW009901,Q033243,E0008,2026-01-03,65.3,22455.53,"$10,000-$24,999",Approved,True,False,,,,9.59,2026-01-04,22455.53,30.0,Acknowledged
UW009902,Q028618,E0008,2025-11-14,60.2,14672.8,"$10,000-$24,999",Approved,True,False,,,,11.09,2025-11-15,14672.8,30.0,Acknowledged
UW009903,Q008478,E0049,2024-11-07,77.8,22128.67,"$10,000-$24,999",Approved,True,False,,,,4.7,2024-11-07,22128.67,30.0,Acknowledged
UW009904,Q008626,E0044,2024-11-20,44.0,1328.67,"$1,000-$2,499",Approved,True,False,,,,3.03,2024-11-20,1328.67,30.0,Acknowledged
UW009905,Q023726,E0049,2025-08-11,39.0,2209.21,"$1,000-$2,499",Approved,True,False,,,,6.73,2025-08-11,2209.21,45.0,Acknowledged
UW009906,Q040851,E0009,2026-05-16,51.7,1225.21,"$1,000-$2,499",Approved,True,False,,,,12.93,2026-05-16,1225.21,30.0,Sent
UW009907,Q026942,E0047,2025-10-18,58.6,8539.02,"$5,000-$9,999",Approved,True,False,,,,6.08,2025-10-18,8539.02,21.0,Acknowledged
UW009908,Q011643,E0002,2025-01-05,54.3,7688.03,"$5,000-$9,999",Approved,True,False,,,,26.24,2025-01-06,7688.03,21.0,Sent
UW009909,Q034741,E0014,2026-02-14,62.8,15947.03,"$10,000-$24,999",Approved,True,False,,,,15.59,2026-02-15,15947.03,14.0,Sent
UW009910,Q036332,E0007,2026-03-21,30.6,1811.14,"$1,000-$2,499",Approved,True,False,,,,4.37,2026-03-21,1811.14,14.0,Sent
UW009911,Q016760,E0011,2025-04-18,54.9,2139.49,"$1,000-$2,499",Approved,True,False,,,,12.31,2025-04-18,2139.49,30.0,Sent
UW009912,Q016243,E0017,2025-03-10,52.7,20658.16,"$10,000-$24,999",Approved,False,True,REF01,Approved,39.72,4.3,2025-03-12,20658.16,14.0,Acknowledged
UW009913,Q029162,E0040,2025-11-10,50.3,1617.72,"$1,000-$2,499",Approved,True,False,,,,18.01,2025-11-11,1617.72,21.0,No Response
UW009914,Q004907,E0048,2024-09-06,69.1,35846.38,"$25,000-$49,999",Approved,False,True,REF04,Approved,8.02,5.7,2024-09-07,35846.38,14.0,No Response
UW009915,Q015757,E0009,2025-03-09,57.0,2923.22,"$2,500-$4,999",Approved,True,False,,,,9.25,2025-03-09,2923.22,45.0,Acknowledged
UW009916,Q002887,E0017,2024-08-28,44.6,1853.35,"$1,000-$2,499",Approved,True,False,,,,11.45,2024-08-28,1853.35,30.0,No Response
UW009917,Q020365,E0047,2025-06-15,58.2,3207.94,"$2,500-$4,999",Approved,True,False,,,,12.45,2025-06-16,3207.94,14.0,Sent
UW009918,Q015216,E0048,2025-03-20,49.8,22750.09,"$10,000-$24,999",Approved,True,False,,,,10.73,2025-03-20,22750.09,21.0,Sent
UW009919,Q004506,E0044,2024-09-09,77.7,41065.02,"$25,000-$49,999",Approved,True,False,,,,21.53,2024-09-10,41065.02,21.0,Acknowledged
UW009920,Q013374,E0002,2025-02-25,75.7,49765.43,"$25,000-$49,999",Referred,False,True,REF03,Declined,28.17,9.91,2025-02-26,49765.43,21.0,Sent
UW009921,Q040223,E0008,2026-05-24,46.2,3071.18,"$2,500-$4,999",Approved,True,False,,,,22.46,2026-05-25,3071.18,30.0,Acknowledged
UW009922,Q018761,E0048,2025-05-17,59.2,4453.41,"$2,500-$4,999",Approved,True,False,,,,7.32,2025-05-17,4453.41,30.0,Sent
UW009923,Q010150,E0047,2024-12-27,73.0,45661.52,"$25,000-$49,999",Approved,False,True,REF02,Approved,46.86,11.37,2024-12-30,45661.52,21.0,Acknowledged
UW009924,Q007435,E0002,2024-11-03,39.5,1362.67,"$1,000-$2,499",Approved,True,False,,,,16.75,2024-11-03,1362.67,45.0,Sent
UW009925,Q006825,E0044,2024-10-09,50.9,2404.29,"$1,000-$2,499",Approved,True,False,,,,11.47,2024-10-10,2404.29,30.0,Acknowledged
UW009926,Q006969,E0004,2024-11-12,62.3,9160.65,"$5,000-$9,999",Approved,True,False,,,,10.75,2024-11-13,9160.65,45.0,Sent
UW009927,Q003761,E0007,2024-09-05,47.3,2952.84,"$2,500-$4,999",Approved,True,False,,,,16.77,2024-09-06,2952.84,30.0,Acknowledged
UW009928,Q011601,E0024,2025-01-15,38.0,1395.36,"$1,000-$2,499",Approved,True,False,,,,5.99,2025-01-15,1395.36,14.0,Sent
UW009929,Q001106,E0046,2024-06-28,65.5,15721.82,"$10,000-$24,999",Approved,True,False,,,,20.44,2024-06-29,15721.82,14.0,Sent
UW009930,Q008348,E0002,2024-11-28,72.3,46846.74,"$25,000-$49,999",Approved,False,True,REF06,Approved with Conditions,29.37,6.2,2024-11-29,46846.74,30.0,Acknowledged
UW009931,Q028969,E0009,2025-11-27,42.8,1505.58,"$1,000-$2,499",Approved,True,False,,,,2.25,2025-11-27,1505.58,30.0,Sent
UW009932,Q040033,E0024,2026-05-17,40.0,1306.7,"$1,000-$2,499",Approved,True,False,,,,14.46,2026-05-18,1306.7,21.0,Acknowledged
UW009933,Q007120,E0024,2024-11-01,69.8,17473.02,"$10,000-$24,999",Referred,False,True,REF12,Declined,27.2,1.66,2024-11-02,17473.02,14.0,Acknowledged
UW009934,Q005416,E0044,2024-10-03,55.6,2141.13,"$1,000-$2,499",Approved,True,False,,,,9.32,2024-10-03,2141.13,30.0,Acknowledged
UW009935,Q036041,E0049,2026-03-31,65.8,4527.52,"$2,500-$4,999",Approved,True,False,,,,7.64,2026-03-31,4527.52,21.0,Sent
UW009936,Q013131,E0024,2025-02-16,66.0,2582.91,"$2,500-$4,999",Approved,True,False,,,,17.53,2025-02-16,2582.91,45.0,No Response
UW009937,Q004816,E0034,2024-09-03,55.2,3441.16,"$2,500-$4,999",Approved,True,False,,,,31.15,2024-09-04,3441.16,30.0,Sent
UW009938,Q001778,E0004,2024-07-02,59.2,14943.91,"$10,000-$24,999",Approved,False,True,REF10,Approved,25.03,20.07,2024-07-04,14943.91,45.0,Acknowledged
UW009939,Q009126,E0047,2024-12-06,61.9,16586.04,"$10,000-$24,999",Approved,True,False,,,,5.73,2024-12-06,16586.04,30.0,Acknowledged
UW009940,Q005355,E0046,2024-10-20,58.3,27457.22,"$25,000-$49,999",Approved,True,False,,,,14.71,2024-10-21,27457.22,21.0,Sent
UW009941,Q013535,E0007,2025-02-21,41.2,2175.07,"$1,000-$2,499",Approved,True,False,,,,10.94,2025-02-21,2175.07,30.0,Sent
UW009942,Q031802,E0049,2025-12-04,72.1,28916.79,"$25,000-$49,999",Approved,True,False,,,,10.24,2025-12-04,28916.79,14.0,Acknowledged
UW009943,Q035115,E0034,2026-02-15,55.2,4869.42,"$2,500-$4,999",Approved,False,True,REF04,Approved,8.74,7.8,2026-02-16,4869.42,30.0,Sent
UW009944,Q011900,E0008,2025-01-20,65.2,18639.23,"$10,000-$24,999",Approved,True,False,,,,12.0,2025-01-20,18639.23,30.0,Acknowledged
UW009945,Q036534,E0004,2026-03-09,62.9,2613.71,"$2,500-$4,999",Approved,False,True,REF05,Approved with Conditions,52.99,24.23,2026-03-12,2613.71,30.0,Acknowledged
UW009946,Q024013,E0034,2025-08-30,52.1,12975.81,"$10,000-$24,999",Approved,True,False,,,,9.64,2025-08-30,12975.81,21.0,No Response
UW009947,Q012026,E0047,2025-01-02,57.8,1171.61,"$1,000-$2,499",Approved,False,True,REF09,Approved,38.29,12.21,2025-01-04,1171.61,45.0,Sent
UW009948,Q029773,E0047,2025-11-08,74.1,20419.29,"$10,000-$24,999",Approved,False,True,REF02,Approved with Conditions,14.44,15.79,2025-11-09,20419.29,30.0,Sent
UW009949,Q033417,E0049,2026-01-02,64.4,27182.97,"$25,000-$49,999",Approved,True,False,,,,8.02,2026-01-02,27182.97,14.0,Sent
UW009950,Q033356,E0046,2026-01-14,47.2,3176.98,"$2,500-$4,999",Approved,True,False,,,,6.62,2026-01-15,3176.98,30.0,Sent
UW009951,Q009867,E0014,2024-12-23,60.7,25330.09,"$25,000-$49,999",Approved,True,False,,,,19.13,2024-12-24,25330.09,14.0,Acknowledged
UW009952,Q014162,E0048,2025-02-18,40.8,2515.22,"$2,500-$4,999",Approved,False,True,REF01,Approved,26.78,7.29,2025-02-19,2515.22,21.0,Acknowledged
UW009953,Q008526,E0008,2024-11-24,48.4,1552.54,"$1,000-$2,499",Approved,True,False,,,,9.84,2024-11-24,1552.54,21.0,Sent
UW009954,Q000984,E0011,2024-06-03,69.9,18849.23,"$10,000-$24,999",Approved,False,True,REF10,Approved,12.81,10.3,2024-06-04,18849.23,45.0,Sent
UW009955,Q036065,E0009,2026-03-25,73.4,58257.36,"$50,000+",Approved,False,True,REF10,Approved with Conditions,30.36,4.15,2026-03-26,58257.36,14.0,Sent
UW009956,Q039478,E0044,2026-04-26,61.6,17256.15,"$10,000-$24,999",Approved,True,False,,,,12.88,2026-04-27,17256.15,30.0,Sent
UW009957,Q024229,E0004,2025-09-07,55.1,2299.43,"$1,000-$2,499",Approved,True,False,,,,3.68,2025-09-07,2299.43,21.0,Sent
UW009958,Q016614,E0034,2025-04-06,45.0,3905.88,"$2,500-$4,999",Approved,True,False,,,,28.78,2025-04-07,3905.88,30.0,Sent
UW009959,Q039475,E0009,2026-04-20,71.0,14663.58,"$10,000-$24,999",Approved,True,False,,,,4.92,2026-04-20,14663.58,21.0,Sent
UW009960,Q023023,E0044,2025-08-08,38.2,2819.34,"$2,500-$4,999",Declined,True,False,,,,11.26,,,,N/A
UW009961,Q024017,E0034,2025-08-01,33.9,1291.44,"$1,000-$2,499",Approved,True,False,,,,7.95,2025-08-01,1291.44,45.0,Sent
UW009962,Q034548,E0047,2026-02-20,73.5,80578.35,"$50,000+",Approved,False,True,REF03,Approved,12.74,19.29,2026-02-21,80578.35,14.0,Sent
UW009963,Q013289,E0048,2025-02-19,57.1,21183.25,"$10,000-$24,999",Approved,False,True,REF04,Approved,52.81,10.81,2025-02-22,21183.25,30.0,Acknowledged
UW009964,Q003963,E0007,2024-09-14,45.7,762.03,"< $1,000",Approved,True,False,,,,13.86,2024-09-14,762.03,30.0,Acknowledged
UW009965,Q006492,E0024,2024-10-06,38.8,1240.73,"$1,000-$2,499",Approved,True,False,,,,4.12,2024-10-06,1240.73,30.0,Acknowledged
UW009966,Q023108,E0002,2025-08-24,50.2,2188.15,"$1,000-$2,499",Approved,True,False,,,,3.49,2025-08-24,2188.15,14.0,Acknowledged
UW009967,Q017808,E0004,2025-04-16,81.8,18400.16,"$10,000-$24,999",Referred,False,True,REF05,Declined,25.66,5.67,2025-04-18,18400.16,21.0,No Response
UW009968,Q030625,E0011,2025-12-02,46.8,1310.8,"$1,000-$2,499",Approved,False,True,REF07,Approved,27.25,25.52,2025-12-04,1310.8,14.0,Sent
UW009969,Q037069,E0011,2026-03-19,59.3,31469.18,"$25,000-$49,999",Approved,False,True,REF06,Approved,32.71,28.18,2026-03-21,31469.18,30.0,Sent
UW009970,Q040012,E0048,2026-05-24,60.1,14010.77,"$10,000-$24,999",Approved,False,True,REF01,Approved with Conditions,30.1,17.89,2026-05-26,14010.77,30.0,Sent
UW009971,Q039923,E0011,2026-04-24,45.2,3644.22,"$2,500-$4,999",Approved,True,False,,,,10.87,2026-04-25,3644.22,21.0,Sent
UW009972,Q041838,E0047,2026-05-12,43.5,2660.72,"$2,500-$4,999",Approved,True,False,,,,11.23,2026-05-12,2660.72,30.0,Acknowledged
UW009973,Q031874,E0034,2025-12-29,56.5,8954.08,"$5,000-$9,999",Approved,True,False,,,,6.74,2025-12-29,8954.08,21.0,Acknowledged
UW009974,Q008406,E0044,2024-11-03,45.4,1629.32,"$1,000-$2,499",Approved,True,False,,,,11.23,2024-11-03,1629.32,21.0,Acknowledged
UW009975,Q004359,E0047,2024-09-13,46.9,3326.1,"$2,500-$4,999",Approved,True,False,,,,8.79,2024-09-13,3326.1,21.0,No Response
UW009976,Q018073,E0011,2025-04-16,44.8,3340.22,"$2,500-$4,999",Approved,True,False,,,,2.86,2025-04-16,3340.22,14.0,Sent
UW009977,Q028125,E0049,2025-11-10,45.4,2440.8,"$1,000-$2,499",Approved,True,False,,,,31.17,2025-11-12,2440.8,21.0,Sent
UW009978,Q017111,E0007,2025-04-09,52.9,2264.09,"$1,000-$2,499",Approved,True,False,,,,4.46,2025-04-09,2264.09,14.0,Acknowledged
UW009979,Q005164,E0048,2024-10-15,38.1,1803.15,"$1,000-$2,499",Approved,True,False,,,,25.13,2024-10-17,1803.15,21.0,Sent
UW009980,Q040362,E0014,2026-05-18,40.2,1763.29,"$1,000-$2,499",Approved,True,False,,,,27.2,2026-05-19,1763.29,45.0,Sent
UW009981,Q036679,E0017,2026-04-02,51.2,2724.01,"$2,500-$4,999",Approved,True,False,,,,17.2,2026-04-02,2724.01,21.0,Acknowledged
UW009982,Q032825,E0008,2026-01-28,48.7,2565.54,"$2,500-$4,999",Approved,True,False,,,,15.03,2026-01-29,2565.54,30.0,Acknowledged
UW009983,Q013506,E0002,2025-02-23,73.8,41800.66,"$25,000-$49,999",Approved,False,True,REF11,Approved with Conditions,20.47,4.65,2025-02-24,41800.66,45.0,No Response
UW009984,Q034155,E0044,2026-02-10,51.0,2683.73,"$2,500-$4,999",Approved,True,False,,,,14.96,2026-02-11,2683.73,14.0,Acknowledged
UW009985,Q024683,E0011,2025-09-26,81.7,48658.55,"$25,000-$49,999",Approved,False,True,REF10,Approved,41.8,7.89,2025-09-28,48658.55,21.0,Acknowledged
UW009986,Q023234,E0024,2025-08-14,38.2,4077.25,"$2,500-$4,999",Approved,True,False,,,,5.45,2025-08-14,4077.25,21.0,Sent
UW009987,Q031303,E0014,2025-12-21,73.3,25672.94,"$25,000-$49,999",Approved,False,True,REF06,Approved,46.59,21.48,2025-12-24,25672.94,30.0,Sent
UW009988,Q011885,E0047,2025-01-15,45.1,1109.31,"$1,000-$2,499",Approved,True,False,,,,6.37,2025-01-16,1109.31,21.0,Acknowledged
UW009989,Q027725,E0034,2025-10-31,47.8,2796.26,"$2,500-$4,999",Approved,False,True,REF07,Approved with Conditions,18.68,10.94,2025-11-01,2796.26,21.0,Acknowledged
UW009990,Q017844,E0002,2025-04-25,57.6,14239.23,"$10,000-$24,999",Approved,True,False,,,,10.01,2025-04-25,14239.23,21.0,Sent
UW009991,Q035509,E0040,2026-02-20,52.9,9244.01,"$5,000-$9,999",Approved,True,False,,,,7.42,2026-02-20,9244.01,30.0,No Response
UW009992,Q025345,E0049,2025-09-30,85.8,15605.66,"$10,000-$24,999",Approved,False,True,REF02,Approved,23.99,5.15,2025-10-01,15605.66,21.0,Acknowledged
UW009993,Q017272,E0044,2025-04-10,37.1,1230.57,"$1,000-$2,499",Approved,True,False,,,,13.09,2025-04-11,1230.57,30.0,Acknowledged
UW009994,Q023481,E0014,2025-08-12,61.7,4796.55,"$2,500-$4,999",Approved,True,False,,,,20.7,2025-08-13,4796.55,14.0,Sent
UW009995,Q035888,E0009,2026-03-06,62.1,21596.53,"$10,000-$24,999",Approved,True,False,,,,6.17,2026-03-06,21596.53,45.0,Sent
UW009996,Q027854,E0046,2025-10-06,60.6,3868.8,"$2,500-$4,999",Approved,True,False,,,,6.02,2025-10-07,3868.8,14.0,No Response
UW009997,Q041944,E0007,2026-05-31,67.7,26121.0,"$25,000-$49,999",Approved,True,False,,,,10.27,2026-05-31,26121.0,30.0,No Response
UW009998,Q016399,E0040,2025-03-21,63.8,2635.89,"$2,500-$4,999",Approved,True,False,,,,6.7,2025-03-21,2635.89,45.0,Sent
UW009999,Q026099,E0046,2025-10-03,70.5,2783.9,"$2,500-$4,999",Approved,True,False,,,,8.56,2025-10-03,2783.9,14.0,No Response
UW010000,Q041466,E0017,2026-05-28,67.3,4466.23,"$2,500-$4,999",Approved,True,False,,,,2.37,2026-05-28,4466.23,21.0,Acknowledged
UW010001,Q034766,E0034,2026-02-05,43.4,2652.47,"$2,500-$4,999",Approved,False,True,REF11,Approved,26.79,20.27,2026-02-07,2652.47,21.0,Sent
