BindingID,QuoteID,StatusID,BrokerAcceptanceDate,BindingDate,BoundFlag,FinalPremium,PolicyPropertyCount,TurnaroundDaysQSTBtoOutcome
BIND010275,Q026418,STA01,2025-10-19,2025-10-23,True,2627.3,1,8.2
BIND010276,Q021016,STA01,2025-06-22,2025-06-24,True,1633.27,1,5.7
BIND010277,Q004286,STA07,,,False,15224.4,0,13.0
BIND010278,Q026042,STA02,,,False,27008.95,0,15.5
BIND010279,Q028180,STA01,2025-11-18,2025-11-21,True,48547.13,2,9.7
BIND010280,Q024250,STA02,,,False,27415.08,0,0.8
BIND010281,Q027762,STA01,2025-10-13,2025-10-14,True,3246.66,1,12.7
BIND010282,Q020134,STA07,,,False,74635.82,0,8.6
BIND010283,Q032784,STA03,,,False,3262.79,0,10.0
BIND010284,Q026035,STA01,2025-11-03,2025-11-05,True,20965.71,1,4.3
BIND010285,Q011000,STA01,2024-12-17,2024-12-21,True,1552.07,1,10.2
BIND010286,Q040693,STA04,,,False,3059.34,0,6.0
BIND010287,Q018888,STA01,2025-06-11,2025-06-15,True,6382.34,1,12.8
BIND010288,Q018397,STA02,,,False,11468.77,0,8.8
BIND010289,Q015928,STA01,2025-04-05,2025-04-09,True,45836.54,1,13.8
BIND010290,Q021717,STA02,,,False,44578.91,0,3.6
BIND010291,Q019633,STA01,2025-06-15,2025-06-24,True,2026.71,1,25.0
BIND010292,Q026323,STA01,2025-10-27,2025-10-31,True,2567.75,1,5.3
BIND010293,Q038368,STA02,,,False,11495.33,0,5.7
BIND010294,Q002808,STA02,,,False,1911.76,0,6.7
BIND010295,Q024452,STA01,2025-09-07,2025-09-10,True,1991.01,1,4.5
BIND010296,Q003801,STA02,,,False,22297.5,0,2.3
BIND010297,Q023013,STA01,2025-08-21,2025-08-24,True,1721.96,1,4.3
BIND010298,Q005476,STA01,2024-10-24,2024-10-27,True,1233.98,1,7.3
BIND010299,Q000319,STA08,,,False,18304.26,0,11.9
BIND010300,Q010826,STA02,,,False,56565.72,0,5.7
BIND010301,Q029571,STA04,,,False,1522.28,0,7.0
BIND010302,Q021918,STA01,2025-08-08,2025-08-14,True,36467.58,1,14.9
BIND010303,Q004138,STA02,,,False,1577.65,0,4.4
BIND010304,Q000266,STA08,,,False,16683.03,0,3.2
BIND010305,Q006884,STA05,,,False,30259.19,0,4.7
BIND010306,Q001434,STA01,2024-08-04,2024-08-06,True,49381.73,4,5.2
BIND010307,Q016511,STA02,,,False,1573.4,0,9.4
BIND010308,Q014359,STA04,,,False,32440.83,0,1.1
BIND010309,Q038190,STA01,2026-04-04,2026-04-10,True,1647.9,1,8.1
BIND010310,Q006684,STA09,,,False,2530.69,0,10.1
BIND010311,Q032896,STA01,2026-01-15,2026-01-18,True,2624.3,1,11.7
BIND010312,Q005526,STA04,,,False,24485.24,0,23.6
BIND010313,Q008404,STA03,,,False,31953.39,0,10.2
BIND010314,Q040751,STA01,2026-05-27,2026-05-29,True,3899.36,1,4.5
BIND010315,Q035859,STA03,,,False,975.06,0,3.8
BIND010316,Q001459,STA06,,,False,23493.7,0,8.2
BIND010317,Q032625,STA01,2026-01-13,2026-01-17,True,2365.88,1,8.7
BIND010318,Q016732,STA01,2025-04-25,2025-05-03,True,15047.69,1,11.3
BIND010319,Q004365,STA05,,,False,29176.07,0,11.1
BIND010320,Q020512,STA03,,,False,2808.81,0,11.5
BIND010321,Q032963,STA04,,,False,2693.02,0,6.1
BIND010322,Q017514,STA04,,,False,1466.81,0,13.6
BIND010323,Q028425,STA02,,,False,2928.89,0,9.5
BIND010324,Q021215,STA06,,,False,97997.09,0,3.8
BIND010325,Q006581,STA02,,,False,1372.03,0,5.5
BIND010326,Q029612,STA01,2025-11-14,2025-11-19,True,2731.55,1,5.4
BIND010327,Q040341,STA01,2026-05-10,2026-05-13,True,9135.93,1,10.0
BIND010328,Q033123,STA06,,,False,13150.86,0,9.9
BIND010329,Q019803,STA08,,,False,17259.55,0,5.9
BIND010330,Q015245,STA02,,,False,52930.89,0,3.2
BIND010331,Q012804,STA01,2025-01-14,2025-01-18,True,3533.94,1,10.2
BIND010332,Q021743,STA07,,,False,1233.75,0,18.0
BIND010333,Q016298,STA01,2025-04-09,2025-04-11,True,14905.48,1,11.2
BIND010334,Q034998,STA06,,,False,15019.49,0,4.2
BIND010335,Q021637,STA01,2025-08-08,2025-08-10,True,2173.0,1,12.1
BIND010336,Q029453,STA01,2025-11-30,2025-12-05,True,64907.17,2,21.8
BIND010337,Q040327,STA05,,,False,2143.32,0,10.1
BIND010338,Q025060,STA04,,,False,2188.01,0,3.2
BIND010339,Q012984,STA05,,,False,38561.32,0,11.9
BIND010340,Q024224,STA01,2025-10-06,2025-10-12,True,1144.5,1,13.1
BIND010341,Q014803,STA02,,,False,44295.15,0,9.1
BIND010342,Q011330,STA04,,,False,8018.29,0,2.2
BIND010343,Q022349,STA01,2025-08-07,2025-08-14,True,16923.05,2,13.5
BIND010344,Q022799,STA02,,,False,41730.94,0,5.9
BIND010345,Q003481,STA07,,,False,23992.52,0,10.1
BIND010346,Q026448,STA02,,,False,22000.05,0,16.9
BIND010347,Q002224,STA02,,,False,63578.36,0,10.8
BIND010348,Q020535,STA06,,,False,21860.22,0,8.3
BIND010349,Q001311,STA01,2024-07-29,2024-07-31,True,1259.55,1,8.3
BIND010350,Q002744,STA04,,,False,19914.6,0,8.9
BIND010351,Q030878,STA06,,,False,2152.93,0,8.5
BIND010352,Q041068,STA02,,,False,2283.84,0,11.3
BIND010353,Q002346,STA01,2024-08-04,2024-08-09,True,2412.94,2,6.3
BIND010354,Q033139,STA01,2026-01-09,2026-01-14,True,1846.75,1,7.3
BIND010355,Q025753,STA01,2025-10-24,2025-10-26,True,2193.38,1,15.8
BIND010356,Q037890,STA03,,,False,4102.23,0,14.2
BIND010357,Q021693,STA01,2025-07-18,2025-07-20,True,2242.04,1,12.0
BIND010358,Q007869,STA03,,,False,10640.11,0,9.5
BIND010359,Q010543,STA08,,,False,5659.39,0,13.9
BIND010360,Q034280,STA01,2026-02-28,2026-03-01,True,2061.64,1,9.9
BIND010361,Q008389,STA09,,,False,1165.99,0,1.4
BIND010362,Q008555,STA01,2024-11-11,2024-11-15,True,13392.34,1,6.7
BIND010363,Q033115,STA01,2026-01-27,2026-02-01,True,23401.3,1,15.5
BIND010364,Q039947,STA07,,,False,2326.61,0,7.6
BIND010365,Q037345,STA02,,,False,4122.05,0,15.5
BIND010366,Q004987,STA02,,,False,20083.99,0,8.0
BIND010367,Q021891,STA01,2025-07-18,2025-07-20,True,11025.09,2,8.3
BIND010368,Q040392,STA02,,,False,2387.55,0,0.8
BIND010369,Q026016,STA03,,,False,5248.42,0,6.8
BIND010370,Q041330,STA04,,,False,3390.16,0,12.0
BIND010371,Q025683,STA01,2025-09-19,2025-09-22,True,1515.05,1,4.5
BIND010372,Q001710,STA02,,,False,50411.64,0,6.5
BIND010373,Q002481,STA03,,,False,17688.38,0,4.1
BIND010374,Q037560,STA06,,,False,2024.28,0,1.2
BIND010375,Q021558,STA02,,,False,1825.92,0,16.0
BIND010376,Q003338,STA01,2024-08-23,2024-08-25,True,4003.79,1,2.2
BIND010377,Q021492,STA01,2025-07-31,2025-08-01,True,52953.18,1,4.7
BIND010378,Q013665,STA04,,,False,3464.07,0,9.9
BIND010379,Q041366,STA01,2026-05-21,2026-05-22,True,2764.76,1,11.7
BIND010380,Q020770,STA01,2025-06-20,2025-06-24,True,22214.28,1,11.2
BIND010381,Q031763,STA02,,,False,30674.17,0,2.4
BIND010382,Q029163,STA02,,,False,1271.69,0,4.4
BIND010383,Q020299,STA03,,,False,17396.59,0,13.8
BIND010384,Q002052,STA01,2024-07-17,2024-07-20,True,4533.21,1,8.3
BIND010385,Q007005,STA02,,,False,9591.93,0,4.5
BIND010386,Q026486,STA01,2025-10-12,2025-10-16,True,12406.44,3,10.2
BIND010387,Q022026,STA01,2025-07-21,2025-07-29,True,16296.54,5,13.8
BIND010388,Q007019,STA04,,,False,1113.37,0,5.2
BIND010389,Q037635,STA08,,,False,3703.45,0,7.7
BIND010390,Q009397,STA01,2024-12-16,2024-12-19,True,16666.14,1,7.4
BIND010391,Q032487,STA01,2026-01-23,2026-01-27,True,22837.52,1,9.9
BIND010392,Q022997,STA01,2025-08-30,2025-09-05,True,2086.63,1,8.0
BIND010393,Q013310,STA02,,,False,21551.12,0,0.8
BIND010394,Q000034,STA01,2024-06-04,2024-06-08,True,2346.57,1,6.4
BIND010395,Q030504,STA01,2025-12-13,2025-12-14,True,45572.65,1,5.2
BIND010396,Q036893,STA01,2026-03-29,2026-04-01,True,3968.74,3,12.2
BIND010397,Q018474,STA07,,,False,23547.94,0,2.7
BIND010398,Q008851,STA03,,,False,12794.34,0,8.1
BIND010399,Q020697,STA01,2025-06-28,2025-06-29,True,2139.51,1,2.4
BIND010400,Q021720,STA04,,,False,31939.65,0,10.2
BIND010401,Q023529,STA03,,,False,6560.08,0,10.8
BIND010402,Q028429,STA01,2025-11-30,2025-12-01,True,3262.19,1,2.6
BIND010403,Q037660,STA01,2026-03-20,2026-03-30,True,3521.6,1,16.0
BIND010404,Q013942,STA07,,,False,19757.68,0,8.2
BIND010405,Q030586,STA08,,,False,3394.39,0,5.7
BIND010406,Q033433,STA07,,,False,45537.85,0,7.0
BIND010407,Q004811,STA03,,,False,19019.11,0,4.6
BIND010408,Q001316,STA05,,,False,61283.83,0,1.4
BIND010409,Q028333,STA01,2025-11-13,2025-11-21,True,7723.73,3,12.6
BIND010410,Q022741,STA09,,,False,4515.23,0,11.6
BIND010411,Q030994,STA02,,,False,17096.24,0,9.9
BIND010412,Q034096,STA01,2026-02-20,2026-02-24,True,1744.99,1,14.2
BIND010413,Q002518,STA01,2024-08-18,2024-08-19,True,12334.51,1,10.4
BIND010414,Q027067,STA01,2025-11-02,2025-11-05,True,1734.39,1,11.5
BIND010415,Q007695,STA02,,,False,2331.0,0,2.7
BIND010416,Q010495,STA07,,,False,3495.27,0,9.4
BIND010417,Q011054,STA05,,,False,11706.28,0,7.1
BIND010418,Q041047,STA06,,,False,53811.77,0,10.1
BIND010419,Q037122,STA01,2026-03-12,2026-03-13,True,22728.52,1,11.6
BIND010420,Q034611,STA01,2026-02-17,2026-02-19,True,3029.6,1,5.1
BIND010421,Q001044,STA01,2024-06-22,2024-06-27,True,2584.4,1,15.0
BIND010422,Q017283,STA06,,,False,1633.19,0,13.9
BIND010423,Q021126,STA02,,,False,21868.43,0,10.9
BIND010424,Q017923,STA09,,,False,20205.94,0,2.2
BIND010425,Q025129,STA01,2025-09-29,2025-09-29,True,1555.64,1,5.8
BIND010426,Q036137,STA01,2026-03-13,2026-03-15,True,1959.79,1,5.3
BIND010427,Q020368,STA02,,,False,1891.57,0,4.1
BIND010428,Q010060,STA03,,,False,2791.99,0,8.3
BIND010429,Q008946,STA03,,,False,1391.64,0,6.6
BIND010430,Q003444,STA07,,,False,12071.91,0,3.4
BIND010431,Q031594,STA02,,,False,1444.83,0,11.0
BIND010432,Q009295,STA03,,,False,2459.3,0,0.9
BIND010433,Q000622,STA01,2024-06-22,2024-06-22,True,1293.79,1,14.7
BIND010434,Q011536,STA03,,,False,17921.59,0,5.7
BIND010435,Q020667,STA03,,,False,43171.96,0,9.0
BIND010436,Q017207,STA06,,,False,3140.33,0,3.4
BIND010437,Q039496,STA01,2026-04-30,2026-05-05,True,1829.82,1,7.8
BIND010438,Q015740,STA01,2025-03-30,2025-03-30,True,3829.25,1,2.2
BIND010439,Q001207,STA01,2024-07-27,2024-07-28,True,1679.72,1,4.4
BIND010440,Q003716,STA03,,,False,31023.08,0,7.1
BIND010441,Q034230,STA01,2026-02-28,2026-03-03,True,2283.65,1,8.1
BIND010442,Q036547,STA07,,,False,26453.54,0,6.2
BIND010443,Q024881,STA08,,,False,15554.63,0,9.3
BIND010444,Q004470,STA01,2024-09-14,2024-09-15,True,5443.64,1,5.0
BIND010445,Q005900,STA01,2024-11-01,2024-11-04,True,16045.81,2,9.3
BIND010446,Q038314,STA03,,,False,17705.51,0,10.8
BIND010447,Q024628,STA04,,,False,4783.68,0,9.5
BIND010448,Q034954,STA06,,,False,29374.36,0,2.0
BIND010449,Q025354,STA07,,,False,5055.01,0,5.8
BIND010450,Q028988,STA02,,,False,36848.65,0,4.7
BIND010451,Q030241,STA05,,,False,32107.23,0,8.8
BIND010452,Q029339,STA09,,,False,21920.76,0,4.5
BIND010453,Q029566,STA01,2025-11-30,2025-12-02,True,2223.13,1,6.6
BIND010454,Q032030,STA07,,,False,31861.58,0,4.0
BIND010455,Q012474,STA03,,,False,1293.61,0,13.6
BIND010456,Q032534,STA01,2026-01-16,2026-01-20,True,2815.88,1,7.8
BIND010457,Q016749,STA03,,,False,23919.85,0,9.8
BIND010458,Q020422,STA01,2025-06-07,2025-06-07,True,21848.3,1,0.9
BIND010459,Q015124,STA01,2025-03-31,2025-04-06,True,13117.06,1,18.8
BIND010460,Q015374,STA01,2025-04-07,2025-04-14,True,21412.32,5,13.3
BIND010461,Q041125,STA02,,,False,3303.22,0,1.9
BIND010462,Q029032,STA01,2025-11-12,2025-11-13,True,1315.24,1,7.8
BIND010463,Q018563,STA01,2025-06-08,2025-06-11,True,2145.24,1,10.1
BIND010464,Q038203,STA01,2026-04-29,2026-05-14,True,3098.08,1,18.1
BIND010465,Q029126,STA07,,,False,16261.23,0,8.9
BIND010466,Q040547,STA10,,,False,,0,
BIND010467,Q040863,STA01,2026-05-16,2026-05-16,True,2739.84,1,5.5
BIND010468,Q039821,STA02,,,False,17241.7,0,13.8
BIND010469,Q001585,STA03,,,False,18360.2,0,3.8
BIND010470,Q033108,STA02,,,False,3062.35,0,6.3
BIND010471,Q035995,STA08,,,False,2610.9,0,3.6
BIND010472,Q007868,STA05,,,False,2809.64,0,9.7
BIND010473,Q027571,STA01,2025-10-20,2025-10-24,True,15071.55,1,9.5
BIND010474,Q035805,STA01,2026-03-07,2026-03-09,True,14087.24,1,4.6
BIND010475,Q012248,STA07,,,False,10271.38,0,8.1
BIND010476,Q031857,STA01,2026-01-03,2026-01-07,True,1164.0,1,10.3
BIND010477,Q041947,STA02,,,False,2715.74,0,3.3
BIND010478,Q017232,STA03,,,False,25635.55,0,2.6
BIND010479,Q011850,STA01,2025-01-23,2025-01-24,True,3663.93,1,1.2
BIND010480,Q008563,STA01,2024-11-30,2024-12-01,True,3028.14,1,16.6
BIND010481,Q000452,STA03,,,False,55674.96,0,3.3
BIND010482,Q023862,STA05,,,False,14933.02,0,2.1
BIND010483,Q041757,STA04,,,False,12079.18,0,2.9
BIND010484,Q025507,STA03,,,False,19458.62,0,1.4
BIND010485,Q015947,STA01,2025-04-06,2025-04-09,True,14535.2,1,16.5
BIND010486,Q025517,STA01,2025-09-29,2025-10-01,True,1157.38,1,3.3
BIND010487,Q033168,STA01,2026-02-08,2026-02-12,True,27095.01,1,12.2
BIND010488,Q027529,STA05,,,False,14545.59,0,5.9
BIND010489,Q015506,STA01,2025-04-01,2025-04-03,True,1600.31,2,16.3
BIND010490,Q022739,STA07,,,False,17427.47,0,8.1
BIND010491,Q009447,STA01,2024-12-25,2024-12-28,True,2764.02,1,6.1
BIND010492,Q040301,STA01,2026-05-20,2026-05-21,True,2358.38,1,6.9
BIND010493,Q021609,STA07,,,False,3150.25,0,5.0
BIND010494,Q019116,STA02,,,False,33287.86,0,5.9
BIND010495,Q020725,STA07,,,False,28192.81,0,3.9
BIND010496,Q007898,STA02,,,False,16158.12,0,8.2
BIND010497,Q039398,STA02,,,False,2950.08,0,14.2
BIND010498,Q020499,STA01,2025-06-27,2025-06-30,True,56320.96,1,20.4
BIND010499,Q030776,STA01,2025-12-12,2025-12-14,True,992.81,1,4.1
BIND010500,Q014311,STA01,2025-03-02,2025-03-04,True,32987.27,5,6.6
BIND010501,Q012486,STA03,,,False,91750.42,0,2.8
BIND010502,Q021472,STA02,,,False,21861.11,0,18.3
BIND010503,Q008356,STA03,,,False,31287.55,0,9.0
BIND010504,Q008872,STA03,,,False,15254.52,0,7.8
BIND010505,Q010812,STA05,,,False,47309.21,0,9.9
BIND010506,Q024236,STA02,,,False,42393.94,0,4.6
BIND010507,Q041895,STA08,,,False,10460.26,0,1.1
BIND010508,Q003068,STA04,,,False,2198.11,0,11.8
BIND010509,Q017529,STA02,,,False,13180.88,0,6.9
BIND010510,Q038877,STA02,,,False,19816.85,0,9.4
BIND010511,Q016259,STA02,,,False,1098.96,0,7.5
BIND010512,Q012381,STA08,,,False,2239.12,0,6.6
BIND010513,Q041163,STA04,,,False,3124.02,0,9.1
BIND010514,Q020325,STA02,,,False,3463.18,0,7.7
BIND010515,Q015604,STA01,2025-03-29,2025-04-01,True,2428.83,1,7.7
BIND010516,Q025316,STA03,,,False,27912.94,0,19.3
BIND010517,Q018475,STA01,2025-05-26,2025-05-26,True,2244.49,1,3.7
BIND010518,Q003964,STA03,,,False,3104.09,0,1.9
BIND010519,Q032568,STA07,,,False,18681.71,0,25.6
BIND010520,Q034876,STA01,2026-03-22,2026-03-25,True,2093.25,1,25.7
BIND010521,Q001602,STA01,2024-07-30,2024-07-31,True,2145.28,1,3.9
BIND010522,Q041215,STA01,2026-05-09,2026-05-12,True,18070.27,1,7.7
BIND010523,Q012998,STA03,,,False,4654.99,0,9.1
BIND010524,Q027983,STA01,2025-12-04,2025-12-11,True,1701.2,1,14.7
BIND010525,Q015224,STA03,,,False,40439.68,0,5.8
BIND010526,Q021263,STA03,,,False,2643.37,0,9.5
BIND010527,Q035193,STA01,2026-02-25,2026-02-26,True,3110.86,1,8.0
BIND010528,Q034795,STA07,,,False,1446.69,0,12.2
BIND010529,Q020542,STA03,,,False,9228.67,0,8.7
BIND010530,Q016738,STA09,,,False,2004.27,0,12.7
BIND010531,Q023060,STA01,2025-08-29,2025-09-04,True,2095.67,1,9.1
BIND010532,Q009478,STA01,2024-12-09,2024-12-17,True,1396.35,1,12.0
BIND010533,Q006068,STA01,2024-10-25,2024-10-25,True,1700.05,1,1.6
BIND010534,Q008462,STA01,2024-11-22,2024-11-23,True,2398.48,1,5.1
BIND010535,Q004536,STA02,,,False,2728.01,0,22.2
BIND010536,Q025094,STA01,2025-09-18,2025-09-22,True,2794.7,1,13.5
BIND010537,Q039620,STA02,,,False,959.55,0,3.2
BIND010538,Q007934,STA02,,,False,9540.19,0,3.5
BIND010539,Q005481,STA01,2024-10-17,2024-10-19,True,16028.36,1,3.1
BIND010540,Q032371,STA02,,,False,29441.38,0,7.0
BIND010541,Q011483,STA01,2025-01-22,2025-01-25,True,20055.31,1,5.6
BIND010542,Q005280,STA08,,,False,2964.02,0,1.8
BIND010543,Q032795,STA01,2026-01-22,2026-01-22,True,87960.27,1,8.6
BIND010544,Q012154,STA07,,,False,19007.35,0,11.3
BIND010545,Q001900,STA06,,,False,22804.58,0,12.6
BIND010546,Q038747,STA07,,,False,8562.44,0,4.8
BIND010547,Q040000,STA09,,,False,70498.88,0,4.3
BIND010548,Q036669,STA04,,,False,21657.63,0,2.1
BIND010549,Q021474,STA02,,,False,9479.51,0,12.7
BIND010550,Q028230,STA03,,,False,3390.88,0,4.1
BIND010551,Q033569,STA02,,,False,20603.01,0,10.8
BIND010552,Q034088,STA01,2026-02-13,2026-02-19,True,13818.41,1,10.1
BIND010553,Q020340,STA05,,,False,2372.01,0,2.5
BIND010554,Q002046,STA01,2024-08-07,2024-08-08,True,2170.16,1,8.7
BIND010555,Q003793,STA01,2024-09-24,2024-09-24,True,1711.31,1,5.9
BIND010556,Q012643,STA06,,,False,983.15,0,12.6
BIND010557,Q029101,STA03,,,False,60017.67,0,13.5
BIND010558,Q013405,STA04,,,False,11621.26,0,9.8
BIND010559,Q026237,STA01,2025-10-14,2025-10-14,True,28808.04,4,10.7
BIND010560,Q036908,STA02,,,False,1577.03,0,6.1
BIND010561,Q029005,STA02,,,False,1241.23,0,2.5
BIND010562,Q000161,STA03,,,False,1561.15,0,12.8
BIND010563,Q040569,STA10,,,False,,0,
BIND010564,Q038672,STA01,2026-04-29,2026-04-29,True,13081.7,1,16.7
BIND010565,Q040476,STA03,,,False,16740.66,0,5.9
BIND010566,Q012049,STA01,2025-01-10,2025-01-12,True,1085.92,1,8.0
BIND010567,Q012649,STA03,,,False,16653.93,0,2.9
BIND010568,Q024172,STA03,,,False,2945.99,0,12.9
BIND010569,Q008877,STA01,2024-11-21,2024-11-22,True,1619.93,1,9.4
BIND010570,Q023466,STA06,,,False,27407.01,0,5.2
BIND010571,Q013662,STA01,2025-03-04,2025-03-22,True,1660.63,1,24.1
BIND010572,Q029020,STA04,,,False,1725.66,0,8.4
BIND010573,Q013664,STA02,,,False,24576.06,0,3.0
BIND010574,Q016784,STA04,,,False,2781.65,0,6.1
BIND010575,Q002060,STA01,2024-07-30,2024-08-04,True,2312.12,1,10.2
BIND010576,Q012172,STA05,,,False,10428.54,0,9.8
BIND010577,Q014564,STA03,,,False,68009.5,0,1.5
BIND010578,Q018113,STA04,,,False,1498.85,0,21.9
BIND010579,Q037511,STA01,2026-03-30,2026-04-01,True,2554.07,1,22.4
BIND010580,Q027133,STA02,,,False,2997.09,0,5.2
BIND010581,Q017188,STA07,,,False,29449.85,0,9.3
BIND010582,Q003625,STA03,,,False,3671.21,0,10.9
BIND010583,Q036493,STA02,,,False,40810.18,0,4.0
BIND010584,Q006458,STA06,,,False,7147.2,0,1.6
BIND010585,Q035306,STA03,,,False,4106.67,0,3.1
BIND010586,Q041576,STA02,,,False,2547.73,0,44.9
BIND010587,Q003045,STA07,,,False,37745.07,0,4.5
BIND010588,Q023413,STA08,,,False,1150.03,0,4.3
BIND010589,Q017035,STA02,,,False,2917.99,0,2.9
BIND010590,Q022882,STA02,,,False,2760.16,0,10.6
BIND010591,Q013337,STA03,,,False,12016.73,0,4.4
BIND010592,Q029921,STA07,,,False,2881.86,0,10.8
BIND010593,Q022469,STA02,,,False,24286.32,0,4.3
BIND010594,Q025237,STA01,2025-10-10,2025-10-14,True,1537.64,1,16.0
BIND010595,Q000869,STA01,2024-06-15,2024-06-18,True,2058.91,1,6.5
BIND010596,Q002558,STA01,2024-08-11,2024-08-12,True,4003.31,2,4.5
BIND010597,Q017324,STA08,,,False,3035.13,0,2.4
BIND010598,Q014692,STA04,,,False,64605.73,0,2.9
BIND010599,Q005274,STA02,,,False,18466.9,0,6.9
BIND010600,Q037922,STA01,2026-04-24,2026-04-30,True,18382.02,4,18.6
BIND010601,Q010259,STA01,2024-12-10,2024-12-14,True,2460.15,1,9.9
BIND010602,Q015702,STA02,,,False,24828.43,0,11.9
BIND010603,Q007088,STA09,,,False,23482.91,0,13.6
BIND010604,Q004743,STA03,,,False,57965.34,0,7.4
BIND010605,Q010231,STA04,,,False,2104.12,0,8.1
BIND010606,Q022374,STA01,2025-08-06,2025-08-09,True,1700.63,1,10.1
BIND010607,Q022935,STA07,,,False,2779.6,0,13.6
BIND010608,Q001200,STA02,,,False,1636.57,0,1.1
BIND010609,Q041956,STA04,,,False,32402.8,0,12.6
BIND010610,Q013618,STA01,2025-02-26,2025-03-01,True,1365.91,2,12.6
BIND010611,Q010846,STA01,2024-12-14,2024-12-15,True,32511.87,3,3.8
BIND010612,Q041255,STA10,,,False,,0,
BIND010613,Q007069,STA01,2024-12-04,2024-12-07,True,9341.73,1,6.9
BIND010614,Q034558,STA01,2026-02-24,2026-02-28,True,5945.61,1,15.3
BIND010615,Q037390,STA07,,,False,4048.89,0,1.5
BIND010616,Q027219,STA01,2025-10-07,2025-10-13,True,31295.77,5,7.5
BIND010617,Q041661,STA02,,,False,1962.66,0,8.2
BIND010618,Q022626,STA03,,,False,3235.08,0,13.0
BIND010619,Q026842,STA08,,,False,1789.22,0,5.9
BIND010620,Q023483,STA03,,,False,87098.86,0,7.8
BIND010621,Q025142,STA01,2025-09-14,2025-09-14,True,1704.82,1,5.7
BIND010622,Q016648,STA04,,,False,3172.17,0,4.5
BIND010623,Q005039,STA01,2024-10-04,2024-10-05,True,2437.55,1,6.7
BIND010624,Q016575,STA01,2025-04-15,2025-04-19,True,5911.79,1,8.2
BIND010625,Q032240,STA01,2025-12-09,2025-12-10,True,31498.83,1,2.3
BIND010626,Q017396,STA03,,,False,21731.42,0,11.7
BIND010627,Q030628,STA02,,,False,9492.41,0,1.6
BIND010628,Q024708,STA02,,,False,20485.61,0,10.9
BIND010629,Q015047,STA04,,,False,30972.21,0,5.1
BIND010630,Q001138,STA01,2024-06-21,2024-06-24,True,2445.59,1,8.3
BIND010631,Q005005,STA01,2024-10-04,2024-10-05,True,22380.01,1,7.7
BIND010632,Q030465,STA06,,,False,9261.88,0,5.5
BIND010633,Q004081,STA04,,,False,20505.31,0,8.8
BIND010634,Q019897,STA02,,,False,3518.98,0,4.6
BIND010635,Q018352,STA02,,,False,2862.61,0,3.8
BIND010636,Q040185,STA04,,,False,1109.03,0,9.4
BIND010637,Q031264,STA01,2025-12-31,2026-01-02,True,1351.95,1,5.4
BIND010638,Q013844,STA03,,,False,28773.54,0,7.6
BIND010639,Q031572,STA01,2025-12-08,2025-12-10,True,19717.01,1,2.1
BIND010640,Q041903,STA06,,,False,1764.38,0,15.5
BIND010641,Q000243,STA01,2024-06-18,2024-06-19,True,6314.15,1,4.4
BIND010642,Q011802,STA06,,,False,24425.7,0,7.8
BIND010643,Q038952,STA07,,,False,3227.47,0,21.5
BIND010644,Q025309,STA01,2025-09-04,2025-09-14,True,2622.06,1,12.7
BIND010645,Q007429,STA02,,,False,13360.2,0,4.1
BIND010646,Q029881,STA02,,,False,2858.77,0,16.9
BIND010647,Q024329,STA02,,,False,1131.82,0,8.6
BIND010648,Q027567,STA02,,,False,72282.13,0,6.2
BIND010649,Q009595,STA03,,,False,14108.85,0,5.4
BIND010650,Q000693,STA03,,,False,22006.43,0,5.5
BIND010651,Q011980,STA01,2025-01-29,2025-02-01,True,7910.93,3,12.1
BIND010652,Q012211,STA02,,,False,29466.69,0,4.1
BIND010653,Q041937,STA03,,,False,17289.56,0,11.5
BIND010654,Q025480,STA05,,,False,1773.16,0,4.9
BIND010655,Q013539,STA04,,,False,2161.87,0,4.7
BIND010656,Q007843,STA01,2024-11-08,2024-11-12,True,2344.39,1,7.6
BIND010657,Q036953,STA05,,,False,13990.2,0,7.2
BIND010658,Q033157,STA06,,,False,36315.2,0,1.3
BIND010659,Q032245,STA01,2025-12-23,2025-12-28,True,4098.39,1,18.9
BIND010660,Q026336,STA07,,,False,35885.0,0,13.2
BIND010661,Q031673,STA07,,,False,1836.06,0,8.2
BIND010662,Q002214,STA08,,,False,36743.94,0,1.8
BIND010663,Q024088,STA02,,,False,14336.96,0,8.2
BIND010664,Q029511,STA05,,,False,1531.79,0,4.4
BIND010665,Q031418,STA05,,,False,8814.09,0,18.0
BIND010666,Q019969,STA03,,,False,1089.09,0,14.4
BIND010667,Q020230,STA04,,,False,26948.38,0,6.2
BIND010668,Q035607,STA07,,,False,1969.69,0,2.6
BIND010669,Q031295,STA03,,,False,2054.33,0,6.3
BIND010670,Q021586,STA03,,,False,1842.42,0,8.1
BIND010671,Q037091,STA06,,,False,3032.02,0,4.5
BIND010672,Q038009,STA01,2026-04-07,2026-04-13,True,741.56,1,12.7
BIND010673,Q023780,STA06,,,False,16360.9,0,26.8
BIND010674,Q025736,STA01,2025-10-29,2025-10-29,True,52907.87,1,0.9
BIND010675,Q004863,STA02,,,False,6115.42,0,3.0
BIND010676,Q013071,STA01,2025-02-10,2025-02-15,True,1824.49,1,9.7
BIND010677,Q009768,STA01,2024-12-16,2024-12-17,True,23627.83,1,9.8
BIND010678,Q002409,STA01,2024-08-24,2024-08-27,True,29889.78,4,11.5
BIND010679,Q028995,STA01,2025-11-27,2025-12-02,True,1256.98,1,16.3
